time_s,rpm,rpm_raw,engine_state,throttle_gas_pct,brake,ignition,gear_selector,gear_auto,gear_physical,clutch_pressure,road_implied_rpm,creep_relief_fired,vehicle_speed_kmh,target_speed_kmh,sim_speed_mph,engine_torque_nm,drivetrain_torque_nm,dyno_torque_nm,starter_engaged,exhaust_flow_cm3s,synth_out_rms
33.614,2565,2616,Running,15,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.720,0.000,0.0,0.0,0.0,0,176871.5330,22387.6240
33.633,2574,2628,Running,15,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.720,0.000,0.0,0.0,0.0,0,168132.0591,21282.6666
33.647,2583,2642,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.720,0.000,0.0,0.0,0.0,0,168838.2488,21282.6666
33.664,2593,2654,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.720,0.000,0.0,0.0,0.0,0,171778.0119,22043.8007
33.683,2603,2667,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,174513.0864,22148.2168
33.697,2614,2679,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,176137.8312,21862.5513
33.714,2625,2691,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,177941.3347,21862.5513
33.733,2636,2703,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,178596.2203,21412.5075
33.747,2647,2715,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,180318.8865,21506.8531
33.764,2658,2726,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,182061.6264,21298.8491
33.783,2669,2737,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,182291.9591,21264.3034
33.797,2681,2748,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,185359.2192,21219.4489
33.814,2692,2759,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,187370.1375,21219.4489
33.833,2703,2770,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,185280.4774,21124.0141
33.847,2714,2779,Running,15,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.400,0.000,0.0,0.0,0.0,0,176149.6111,20923.0305
33.864,2725,2790,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,26.000,0.000,0.0,0.0,0.0,0,176570.0967,21464.4403
33.883,2736,2800,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,179148.4311,21464.4403
33.897,2747,2812,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,184403.5833,21534.6198
33.914,2758,2823,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,188210.0536,20912.5941
33.933,2768,2834,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,195483.6668,21100.3774
33.947,2779,2845,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,203895.4239,20727.4634
33.964,2790,2856,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,203745.0931,20727.4634
33.983,2801,2867,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,185392.7433,20783.8227
33.997,2812,2880,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,191269.2350,21340.3776
34.014,2824,2892,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,198779.1028,19981.5462
34.033,2835,2903,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,213726.6464,20303.7471
34.047,2846,2913,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.920,0.000,0.0,0.0,0.0,0,207377.5002,20096.1104
34.064,2857,2924,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.600,0.000,0.0,0.0,0.0,0,188205.0646,19777.5607
34.083,2869,2936,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.600,0.000,0.0,0.0,0.0,0,201651.6427,19777.5607
34.097,2880,2947,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,220687.4875,19304.8709
34.114,2891,2957,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,206500.8850,20440.8923
34.133,2902,2970,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,197444.9052,19409.6638
34.147,2913,2981,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,216599.4870,20540.4415
34.164,2925,2991,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,222930.2462,19957.7657
34.183,2936,3004,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,196799.7787,19783.2790
34.197,2947,3016,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,219412.8321,19783.2790
34.214,2959,3026,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,221926.1350,18753.4963
34.233,2970,3037,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,200627.9947,19445.1330
34.247,2981,3047,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.520,0.000,0.0,0.0,0.0,0,231147.5743,20601.0856
34.264,2992,3056,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,203057.3103,18854.1968
34.283,3003,3067,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,214938.0209,19753.4707
34.297,3013,3075,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,227081.2685,19753.4707
34.314,3024,3086,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,203159.5734,19153.3158
34.333,3034,3095,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,239710.6580,20218.1100
34.347,3044,3105,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,197788.0858,20218.1100
34.364,3054,3114,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,234465.4764,20487.6696
34.383,3064,3122,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,204314.9524,18369.1152
34.397,3074,3132,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,230217.1605,18905.8754
34.414,3083,3139,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,208435.6174,18905.8754
34.433,3093,3148,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,229695.6049,18395.6198
34.447,3102,3156,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,210193.1719,18926.1755
34.464,3111,3165,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,233560.2680,17531.1855
34.483,3120,3172,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,206903.4154,17531.1855
34.497,3128,3180,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,238848.4595,19104.8325
34.514,3137,3188,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,202396.2436,17537.3057
34.533,3145,3194,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,240188.9653,19783.6032
34.547,3154,3203,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.280,0.000,0.0,0.0,0.0,0,204286.8215,17600.5035
34.564,3162,3208,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,231234.7765,17600.5035
34.583,3169,3216,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,216957.3232,18866.8803
34.597,3177,3223,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,221990.7592,19473.6786
34.614,3185,3229,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,237256.6689,18887.0927
34.633,3192,3237,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,205439.7814,17464.0977
34.647,3199,3242,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,236617.9828,18657.9554
34.664,3206,3249,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,215670.0916,18657.9554
34.683,3213,3254,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,220131.9371,19127.4538
34.697,3220,3260,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,242470.0152,18502.2554
34.708,3227,3267,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,203933.2900,16929.3018
34.708,3233,3272,Running,16,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,229928.4556,16776.5476
34.747,3240,3278,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,235943.5755,18355.3279
34.764,3246,3283,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,205885.2584,18940.2154
34.783,3252,3287,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,227061.0133,18886.2180
34.797,3258,3291,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,224278.7774,17937.0808
34.814,3263,3294,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,198082.5792,18195.8674
34.833,3268,3295,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,214687.7718,18250.2064
34.847,3272,3297,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,216798.0644,18250.2064
34.864,3276,3298,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,189356.7045,17382.4825
34.881,3279,3298,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,208775.9627,18739.4649
34.897,3282,3299,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,213596.8568,16592.2613
34.914,3285,3300,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,186654.7697,18592.8445
34.925,3287,3299,Running,13,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,203897.5816,17762.7050
34.925,3289,3299,Running,13,0.00,1,0,0,0,-1.0000,0.0,0,0.000,25.040,0.000,0.0,0.0,0.0,0,212349.2287,18484.0212
34.964,3290,3298,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,177790.3296,18484.0212
34.967,3291,3295,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,190118.6010,18530.4330
34.997,3292,3292,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,196575.4577,17837.5608
35.014,3291,3289,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,165255.8707,17623.6540
35.033,3291,3284,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,176622.4243,18076.3691
35.047,3289,3280,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,186305.4856,17935.9929
35.064,3287,3275,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,156103.1272,17728.1942
35.083,3285,3269,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,170839.0957,16614.7128
35.097,3282,3264,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,176272.5827,18906.7706
35.114,3279,3258,Running,12,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,152102.5499,18906.7706
35.133,3275,3251,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.880,0.000,0.0,0.0,0.0,0,171944.6077,18104.9748
35.147,3271,3245,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,159135.8095,17934.1169
35.164,3267,3238,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,150314.6577,18142.8034
35.183,3262,3231,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,166416.3066,18691.1587
35.197,3256,3224,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,139181.1480,17226.8731
35.214,3251,3215,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,154598.9836,19913.9956
35.233,3245,3208,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,146495.1289,19913.9956
35.247,3238,3199,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,140521.1808,19700.4447
35.264,3231,3190,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,152134.8809,19747.7583
35.283,3224,3182,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,131899.5840,18521.2700
35.297,3217,3173,Running,11,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,152513.2038,20361.2933
35.314,3210,3165,Running,7,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.640,0.000,0.0,0.0,0.0,0,129283.4997,18272.9945
35.333,3202,3155,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,145060.3619,20136.9778
35.347,3194,3143,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,115115.7830,20136.9778
35.364,3185,3130,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,123203.8291,20275.6371
35.383,3175,3116,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,98188.3350,20275.6371
35.397,3165,3101,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,102334.5465,19551.9050
35.414,3154,3084,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,83950.6699,17046.4603
35.431,3142,3067,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,90401.2578,17092.3838
35.447,3129,3049,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,75264.1604,14873.7910
35.464,3115,3031,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,80372.5893,14500.9853
35.483,3101,3013,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,73664.2973,12419.1753
35.497,3086,2994,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,67364.5239,14998.5944
35.514,3070,2974,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.480,0.000,0.0,0.0,0.0,0,73590.8265,12759.6104
35.531,3054,2955,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,66052.1965,14054.3693
35.547,3037,2935,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,61951.7352,12127.3949
35.564,3020,2915,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,65693.8115,15340.5901
35.583,3002,2895,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,66574.0141,17956.1794
35.597,2984,2876,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,61495.1690,14408.8771
35.614,2966,2856,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,58235.2886,14408.8771
35.633,2947,2836,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,60046.8976,14694.3600
35.647,2929,2816,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,60419.2515,19209.1332
35.664,2910,2796,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,62500.6198,17179.7946
35.681,2891,2777,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,61033.8158,18752.4522
35.697,2872,2757,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,60666.0463,19396.4790
35.714,2852,2738,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,24.080,0.000,0.0,0.0,0.0,0,58669.3901,17595.3615
35.733,2833,2719,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,59173.4475,17193.3353
35.747,2814,2699,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,57431.7493,18939.0163
35.764,2795,2680,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,56512.7957,18939.0163
35.783,2776,2660,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,54574.1909,20067.4466
35.797,2756,2640,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,53143.0844,19645.7011
35.814,2737,2620,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,51438.2725,20532.6622
35.833,2717,2599,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,50356.4749,19713.2268
35.847,2697,2579,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,48456.7765,19953.8275
35.864,2678,2559,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,47314.1774,19953.8275
35.883,2658,2539,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,49513.6361,20204.6367
35.897,2638,2520,Running,4,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,51352.5066,21640.1375
35.914,2618,2500,Running,4,0.00,1,0,0,0,-1.0000,0.0,0,0.000,23.360,0.000,0.0,0.0,0.0,0,53315.8828,20048.0546
35.931,2598,2480,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,45694.5277,21035.9590
35.947,2579,2461,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,44848.2487,21274.0561
35.964,2559,2442,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,51010.2132,19093.9345
35.983,2540,2423,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,51003.4925,19093.9345
35.997,2520,2404,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,42848.6201,21150.4551
36.014,2501,2385,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,47856.4599,21161.7617
36.033,2481,2366,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,50022.1712,20901.2930
36.047,2462,2347,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,43209.1855,20681.9180
36.064,2443,2329,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,48316.8744,20666.0880
36.081,2424,2310,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,47082.0946,19078.8264
36.097,2405,2293,Running,5,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,44641.6242,20057.5399
36.114,2386,2275,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,22.480,0.000,0.0,0.0,0.0,0,51988.1765,19416.7730
36.133,2368,2258,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,43334.7112,19336.3810
36.147,2350,2242,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,52721.4518,19336.3810
36.164,2332,2225,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,45126.0348,18335.4750
36.181,2314,2210,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,55267.0112,19312.6161
36.197,2297,2195,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,48299.4724,18608.2519
36.214,2280,2180,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,51281.0230,19772.8048
36.233,2264,2165,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,53214.6511,17523.4285
36.247,2247,2151,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,48934.9148,19748.2961
36.264,2231,2138,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,59340.4156,19748.2961
36.283,2216,2125,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,21.680,0.000,0.0,0.0,0.0,0,52141.1978,22472.3139
36.297,2201,2112,Running,6,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,52173.9972,21494.8948
36.314,2186,2100,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,59917.9030,22893.6276
36.333,2172,2089,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,53075.6572,23809.3811
36.347,2158,2077,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,55620.1187,21576.7609
36.364,2145,2068,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,69486.3687,24170.7327
36.381,2133,2059,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,60737.5190,20992.0731
36.397,2121,2051,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,60676.0984,23555.6992
36.414,2109,2045,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,74310.2782,23555.6992
36.433,2099,2040,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,78474.4915,22677.7952
36.447,2090,2034,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,67185.7545,23380.7109
36.464,2081,2030,Running,9,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,69228.8990,21154.6628
36.481,2073,2027,Running,13,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,83313.7296,23054.8918
36.497,2065,2025,Running,13,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,84486.3320,23054.8918
36.514,2059,2025,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,79954.2263,23271.3823
36.531,2054,2028,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,85869.5716,22078.2990
36.547,2051,2034,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,102982.2913,24100.3389
36.564,2049,2041,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,118816.7508,18695.2684
36.583,2048,2050,Running,14,0.00,1,0,0,0,-1.0000,0.0,0,0.000,20.960,0.000,0.0,0.0,0.0,0,97719.5744,24012.6741
